blockseq,cue,probe,resp,con,con_2.thisRepN,con_2.thisTrialN,con_2.thisN,con_2.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,instr_text2.started,instr_text2.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,polygon.started,polygon.stopped,duration,cue_text2.started,cue_text2.stopped,kp_text2.started,kp_text2.stopped,probe_text2.started,probe_text2.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,fd_text2.started,fd_text2.stopped,rest_text2.started,rest_text2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,participant,name,baseline_rt,date,expName,psychopyVersion,frameRate
2nd,A,X,right,1,0,1,1,1,0,1,1,3,,,,,,,432.7670519,None,0.439,433.2181168,433.5181957,433.5015009,435.5023422,435.5023422,435.8026219,right,1,0.0196608,435.8026219,None,435.8679636,None,435.8679636,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,Y,left,2,0,1,1,1,0,2,2,7,,,,,,,436.8696266,None,0.601,437.4855753,437.7854976,437.7687346,439.7701821,439.7701821,440.0698664,left,1,0.0980274,440.0698664,None,440.2034867,None,440.2034867,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,0,3,3,4,,,,,,,441.2044695,None,0.512,441.7205206,442.0214824,442.0036838,444.004581,444.004581,444.3057861,right,1,0.0152048,444.3057861,None,444.3550642,None,444.3550642,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,0,4,4,0,,,,,,,445.3559305,None,0.488,445.8562965,446.1555981,446.1396464,448.1404581,448.1404581,448.440281,right,1,0.0311374,448.440281,None,448.5064472,None,448.5064472,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,0,5,5,6,,,,,,,449.5078394,None,0.665,450.1745864,450.4736825,450.4569974,452.4581611,452.4581611,452.7591095,right,1,0.0648777,452.7591095,None,452.8579079,None,452.8579079,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,0,6,6,3,,,,,,,453.8592871,None,0.401,454.2595231,454.5764462,454.5418568,456.5432801,456.5432801,456.8426428,right,1,0.0211758,456.8426428,None,456.9105235,None,456.9105235,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,X,left,3,0,1,1,1,0,7,7,8,,,,,,,457.9098239,None,0.412,458.3276955,458.6269586,458.6101572,460.6120512,460.6120512,460.9277093,left,1,0.379663,460.9110652,None,461.3283961,461.3283961,461.3283961,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,0,8,8,6,,,,,,,462.3280627,None,0.61,462.9460942,463.2461544,463.2290827,465.229681,465.229681,465.5305727,right,1,0.4055725,465.5305727,None,465.9799263,465.9799263,465.9799263,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,X,left,3,0,1,1,1,0,9,9,8,,,,,,,466.9801423,None,0.508,467.4978135,467.7970456,467.7807539,469.7821857,469.7821857,470.0822739,right,0,0.0330415,470.0822739,None,470.1477724,470.1477724,470.1477724,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,1,0,10,5,,,,,,,471.1481768,None,0.631,471.7827768,472.0818536,472.0652868,474.0670518,474.0670518,474.3662737,right,1,0.1157387,474.3662737,None,474.5162499,None,474.5162499,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,1,1,11,6,,,,,,,475.517199,None,0.784,476.3011418,476.6012615,476.5836299,478.585512,478.585512,478.8851995,right,1,0.0257598,478.8851995,None,478.9514052,None,478.9514052,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,1,2,12,2,,,,,,,479.9525825,None,0.707,480.6694743,480.9696547,480.9530361,482.9528319,482.9528319,483.2535005,right,1,0.0866039,483.2535005,None,483.3863752,None,483.3863752,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,1,3,13,2,,,,,,,484.3877068,None,0.43,484.821115,485.1211856,485.1045535,487.1043601,487.1043601,487.4054272,right,1,0.2541734,487.4054272,None,487.7045849,487.7045849,487.7045849,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,Y,left,4,0,1,1,1,1,4,14,9,,,,,,,488.7059117,None,0.498,489.2053029,489.5064389,489.4895388,491.4896005,491.4896005,491.7899527,left,1,0.0648173,491.7899527,None,491.8893704,None,491.8893704,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,1,5,15,1,,,,,,,492.8909262,None,0.609,493.5080579,493.8078272,493.7911981,495.791939,495.791939,496.0921071,right,1,0.0032632,496.0921071,None,496.1242908,None,496.1242908,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,1,6,16,5,,,,,,,497.1253842,None,0.501,497.6420187,497.9427733,497.9260679,499.9264209,499.9264209,500.2261303,right,1,0.120619,500.2261303,None,500.3937339,None,500.3937339,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,1,7,17,0,,,,,,,501.3935423,None,0.658,502.0610356,502.3610811,502.3445448,504.3451303,504.3451303,504.6444134,right,1,0.0252437,504.6444134,None,504.7115486,None,504.7115486,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,Y,left,4,0,1,1,1,1,8,18,9,,,,,,,505.712567,None,0.606,506.3284259,506.6293774,506.6123501,508.6126648,508.6126648,508.9141692,left,1,0.0618056,508.9141692,None,509.0127626,None,509.0127626,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,1,9,19,5,,,,,,,510.0131001,None,0.749,510.7644047,511.0636598,511.0471697,513.04749,513.04749,513.3487044,right,1,0.0181067,513.3487044,None,513.3986831,None,513.3986831,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,Y,left,2,0,1,1,1,2,0,20,7,,,,,,,514.3986401,None,0.703,515.1149254,515.4150184,515.3986638,517.3993681,517.3993681,517.6992798,left,1,0.1972369,517.6992798,None,517.9335289,517.9335289,517.9335289,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,2,1,21,2,,,,,,,518.9329108,None,0.703,519.6506798,519.9504176,519.9346769,521.9354535,521.9354535,522.2344439,right,1,0.0488644,522.2344439,None,522.3179864,None,522.3179864,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,2,2,22,6,,,,,,,523.3191851,None,0.416,523.7353833,524.0360464,524.0183134,526.019124,526.019124,526.3202005,right,1,0.135648,526.3202005,None,526.5035603,None,526.5035603,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,Y,left,2,0,1,1,1,2,3,23,7,,,,,,,527.504168,None,0.404,527.9209916,528.2210462,528.2044705,530.2052674,530.2052674,530.5051322,left,1,0.1739305,530.5051322,None,530.720967,530.720967,530.720967,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,2,4,24,0,,,,,,,531.7222491,None,0.465,532.1891923,532.4892384,532.4726657,534.472714,534.472714,534.7730771,right,1,0.1085686,534.7730771,None,534.9227022,None,534.9227022,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,2,5,25,3,,,,,,,535.9240835,None,0.652,536.5907389,536.8899554,536.8734845,538.8749586,538.8749586,539.1749841,right,1,0.0697724,539.1749841,None,539.2909238,None,539.2909238,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,2,6,26,4,,,,,,,540.2912445,None,0.646,540.9424418,541.2418065,541.2249679,543.2260446,543.2260446,543.5268409,right,1,0.0777897,543.5268409,None,543.6424255,None,543.6424255,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,2,7,27,4,,,,,,,544.6435792,None,0.407,545.0603578,545.3599437,545.3431778,547.3440222,547.3440222,547.6450051,right,1,0.5026671,547.6450051,None,548.1952625,548.1952625,548.1952625,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,Y,left,4,0,1,1,1,2,8,28,9,,,,,,,549.1947124,None,0.592,549.7957992,550.0957246,550.0794225,552.0801903,552.0801903,552.3792498,left,1,0.0625911,552.3792498,None,552.4792442,None,552.4792442,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,2,9,29,6,,,,,,,553.4796646,None,0.545,554.0298081,554.3310352,554.3144837,556.3140243,556.3140243,556.6146974,right,1,0.0016314,556.6146974,None,556.6485378,None,556.6485378,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,3,0,30,1,,,,,,,557.6479301,None,0.546,558.1988329,558.4994774,558.4829494,560.4833836,560.4833836,560.7830774,right,1,0.7181499,560.7830774,None,561.5326245,561.5326245,561.5326245,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,Y,left,4,0,1,1,1,3,1,31,9,,,,,,,562.5330056,None,0.584,563.1173891,563.4172523,563.4000585,565.4012752,565.4012752,565.7009744,left,1,0.02394,565.7009744,None,565.7677941,None,565.7677941,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,3,2,32,1,,,,,,,566.7678626,None,0.521,567.3020221,567.6016913,567.584976,569.5857055,569.5857055,569.8858163,right,1,0.0127541,569.8858163,None,569.9189277,None,569.9189277,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,3,3,33,5,,,,,,,570.9194731,None,0.605,571.5374748,571.8366415,571.8199413,573.8218571,573.8218571,574.1211631,right,1,0.0201833,574.1211631,None,574.1885522,None,574.1885522,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,Y,left,2,0,1,1,1,3,4,34,7,,,,,,,575.1888187,None,0.517,575.7056779,576.0054159,575.9885399,577.9890694,577.9890694,578.2894882,left,1,0.3453141,578.2894882,None,578.6734869,578.6734869,578.6734869,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,3,5,35,4,,,,,,,579.673633,None,0.444,580.1240572,580.4237167,580.4074945,582.4083183,582.4083183,582.7081049,right,1,0.323438,582.7081049,None,583.0747397,583.0747397,583.0747397,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,Y,left,2,0,1,1,1,3,6,36,7,,,,,,,584.0748731,None,0.594,584.6757495,584.9761272,584.959192,586.9590072,586.9590072,587.259084,left,1,0.0945106,587.259084,None,587.3924911,None,587.3924911,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,3,7,37,3,,,,,,,588.3937964,None,0.59,588.9936628,589.2933542,589.2767069,591.2783128,591.2783128,591.5951156,right,1,0.4258639,591.5773476,None,592.0295691,592.0295691,592.0295691,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,X,left,3,0,1,1,1,3,8,38,8,,,,,,,593.030514,None,0.466,593.4974263,593.7974997,593.7809038,595.7816566,595.7816566,596.0813421,left,1,0.3378296,596.0813421,None,596.463776,596.463776,596.463776,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,Y,left,2,0,1,1,1,3,9,39,7,,,,,,,597.4641901,None,0.736,598.2132952,598.5139528,598.4976929,600.4972852,600.4972852,600.7986971,left,1,0.1504674,600.7986971,None,600.9808992,600.9808992,600.9808992,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,4,0,40,0,,,,,,,601.9815909,None,0.419,602.4164789,602.731827,602.698632,604.6996265,604.6996265,604.9994978,right,1,0.3498058,604.9994978,None,605.3836103,605.3836103,605.3836103,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,X,left,3,0,1,1,1,4,1,41,8,,,,,,,606.3832928,None,0.731,607.1176828,607.4173626,607.400752,609.4013072,609.4013072,609.701366,right,0,0.0503457,609.701366,None,609.7841955,609.7841955,609.7841955,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,4,2,42,2,,,,,,,610.7880365,None,0.631,611.4205275,611.7211577,611.7039973,613.7052553,613.7052553,614.0054261,right,1,0.5603448,614.0054261,None,614.6035569,614.6035569,614.6035569,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,4,3,43,6,,,,,,,615.6041982,None,0.462,616.0706383,616.3702817,616.3536551,618.3552456,618.3552456,618.6544311,right,1,0.1436053,618.6544311,None,618.8212047,618.8212047,618.8212047,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,4,4,44,0,,,,,,,619.8242317,None,0.519,620.3572784,620.657467,620.6414239,622.6413962,622.6413962,622.9419735,right,1,0.0921033,622.9419735,None,623.0729568,None,623.0729568,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,4,5,45,1,,,,,,,624.074184,None,0.613,624.6912261,625.0079781,624.9733662,626.9756094,626.9756094,627.2910327,right,1,0.030331,627.2743098,None,627.3412832,None,627.3412832,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,4,6,46,5,,,,,,,628.3415352,None,0.555,628.9094263,629.2093709,629.1928146,631.1926664,631.1926664,631.4952764,right,1,0.0416885,631.4952764,None,631.5765414,None,631.5765414,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,4,7,47,3,,,,,,,632.5773757,None,0.613,633.1941828,633.4933753,633.4768017,635.4785001,635.4785001,635.7951806,right,1,0.035452,635.7775863,None,635.8300664,None,635.8300664,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,4,8,48,1,,,,,,,636.8306092,None,0.526,637.3642356,637.6643221,637.6477472,639.6480012,639.6480012,639.948383,right,1,0.0673492,639.948383,None,640.0458482,None,640.0458482,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,Y,left,4,0,1,1,1,4,9,49,9,,,,,,,641.0475582,None,0.476,641.5308277,641.8310521,641.814599,643.8145254,643.8145254,644.115414,left,1,0.0274668,644.115414,None,644.1814011,None,644.1814011,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,5,0,50,5,,,,,,,645.182801,None,0.787,645.9823706,646.2826422,646.2658995,648.2659266,648.2659266,648.5657263,right,1,0.3074102,648.5657263,None,648.9162273,648.9162273,648.9162273,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,Y,left,4,0,1,1,1,5,1,51,9,,,,,,,649.9162386,None,0.499,650.4177178,650.7187273,650.7022081,652.7029931,652.7029931,653.0030543,left,1,0.3325473,653.0030543,None,653.3682059,653.3682059,653.3682059,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,5,2,52,1,,,,,,,654.3680013,None,0.769,655.135831,655.4359985,655.4189572,657.42013,657.42013,657.719709,right,1,0.2182989,657.719709,None,657.9690668,657.9690668,657.9690668,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,X,left,3,0,1,1,1,5,3,53,8,,,,,,,658.9710008,None,0.777,659.7543891,660.0544657,660.0379616,662.0397311,662.0397311,662.340274,left,1,0.0849958,662.340274,None,662.4544176,None,662.4544176,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,5,4,54,3,,,,,,,663.4558179,None,0.776,664.2394704,664.5396898,664.5224246,666.5226632,666.5226632,666.8239073,right,1,0.055449,666.8239073,None,666.9233681,None,666.9233681,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,5,5,55,4,,,,,,,667.9243221,None,0.648,668.5741501,668.8745218,668.8578451,670.8586269,670.8586269,671.1576408,right,1,0.2676701,671.1576408,None,671.4585071,671.4585071,671.4585071,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,5,6,56,2,,,,,,,672.4581487,None,0.661,673.1260959,673.4265159,673.4095556,675.4104296,675.4104296,675.7104855,right,1,0.0599137,675.7104855,None,675.8100666,None,675.8100666,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,5,7,57,6,,,,,,,676.8110445,None,0.561,677.377751,677.6771375,677.6604232,679.6620185,679.6620185,679.9615181,right,1,0.0405241,679.9615181,None,680.0288717,None,680.0288717,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,X,left,3,0,1,1,1,5,8,58,8,,,,,,,681.0307744,None,0.754,681.7978292,682.0977722,682.0814417,684.0819673,684.0819673,684.3822385,left,1,0.0827851,684.3822385,None,684.4960964,None,684.4960964,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,5,9,59,0,,,,,,,685.4964997,None,0.402,685.8975951,686.1968657,686.1801663,688.1818698,688.1818698,688.4810047,right,1,0.2967879,688.4810047,None,688.8155585,688.8155585,688.8155585,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,6,0,60,4,,,,,,,689.8148472,None,0.657,690.4818734,690.7828223,690.76611,692.7669134,692.7669134,693.067263,right,1,0.0164584,693.067263,None,693.1167406,None,693.1167406,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,6,1,61,4,,,,,,,694.1163568,None,0.666,694.7837929,695.0845372,695.0679373,697.0687929,697.0687929,697.3687159,right,1,0.2393007,697.3687159,None,697.651169,697.651169,697.651169,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,Y,left,4,0,1,1,1,6,2,62,9,,,,,,,698.6525099,None,0.732,699.3854961,699.6852098,699.669227,701.6706757,701.6706757,701.9696843,left,1,0.0580337,701.9696843,None,702.0529215,None,702.0529215,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,6,3,63,0,,,,,,,703.054375,None,0.783,703.8370898,704.1379167,704.1213847,706.1221931,706.1221931,706.4215105,right,1,0.3407415,706.4215105,None,706.787701,706.787701,706.787701,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,Y,left,2,0,1,1,1,6,4,64,7,,,,,,,707.789395,None,0.664,708.4551297,708.7562258,708.7392321,710.7398566,710.7398566,711.0406088,left,1,0.0514593,711.0406088,None,711.1407498,None,711.1407498,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,6,5,65,2,,,,,,,712.1410326,None,0.456,712.6067893,712.9081349,712.8906986,714.8920099,714.8920099,715.1910618,right,1,0.5789055,715.1910618,None,715.8086328,715.8086328,715.8086328,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,6,6,66,1,,,,,,,716.8084592,None,0.77,717.593206,717.8932317,717.876663,719.8771929,719.8771929,720.1773655,right,1,0.6823306,720.1773655,None,720.8933511,720.8933511,720.8933511,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,6,7,67,5,,,,,,,721.8946366,None,0.55,722.4449317,722.7450385,722.7283539,724.7280912,724.7280912,725.0293692,right,1,0.0812632,725.0293692,None,725.1452584,None,725.1452584,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,A,X,right,1,0,1,1,1,6,8,68,2,,,,,,,726.1465049,None,0.782,726.9300443,727.2297633,727.2130086,729.2144374,729.2144374,729.5141903,right,1,0.1043453,729.5141903,None,729.6632807,None,729.6632807,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,B,X,left,3,0,1,1,1,6,9,69,8,,,,,,,730.6646835,None,0.489,731.1651161,731.4807462,731.4473835,733.449098,733.449098,733.7491871,left,1,0.1019664,733.7491871,None,733.8983443,None,733.8983443,None,,,,,,,12,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
2nd,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.8995955,None,space,110.8876244,737.8841847,None,,…Í“ªΩ‹,0.1379,2022_Aug_12_1858,Ω±…Õ∑¥¿°,2021.1.4,59.93418035
